Customer_ID,Age,Annual_Income,Employment_Years,Credit_Score,Credit_Amount,Interest_Rate,Loan_Term_Months,Existing_Loans,Debt_to_Income_Ratio,Late_Payments,Credit_Utilization,Bank_Account_Balance,Previous_Default,Loan_Purpose,Default
C048267,63,27688,8.7,699,150376,13.77,84,3,0.202,2,0.059,148025,0,Auto,0
C048268,23,30926,2.3,803,292842,22.18,60,1,0.384,0,0.319,142775,0,Home,0
C048269,23,51233,10.2,688,102372,7.95,48,1,0.319,0,0.521,476824,0,Business,0
C048270,63,87860,0.0,612,392219,12.0,12,2,0.136,0,0.304,136181,0,Education,1
C048271,24,128081,4.3,762,334510,16.72,36,1,0.384,2,0.297,306734,0,Personal,1
C048272,23,181393,0.0,719,368126,19.09,12,2,0.16,0,0.578,160076,0,Business,0
C048273,49,61093,11.4,575,455483,15.89,72,1,0.242,0,0.203,122922,0,Business,0
C048274,38,35118,12.6,591,361984,25.34,24,1,0.351,3,0.759,50623,0,Personal,0
C048275,48,132591,10.6,721,324708,9.74,48,2,0.648,3,0.235,88386,0,Personal,1
C048276,58,224380,8.1,817,369175,24.91,84,1,0.222,0,0.544,481208,0,Personal,0
C048277,27,58097,12.1,691,420121,8.63,24,2,0.152,1,0.709,84351,0,Medical,0
C048278,24,170435,0.0,596,448414,15.07,84,2,0.202,2,0.375,128119,0,Auto,1
C048279,28,130362,10.1,681,486900,6.63,24,1,0.134,1,0.855,54504,0,Home,0
C048280,31,77817,7.0,850,145894,13.28,72,1,0.371,0,0.771,177532,0,Personal,0
C048281,38,230533,1.7,818,132362,19.75,12,3,0.065,1,0.42,87754,0,Home,0
C048282,65,217286,15.9,635,112486,23.15,48,2,0.02,1,0.69,100598,0,Education,0
C048283,54,229964,4.3,704,250429,11.95,60,1,0.236,1,0.856,431088,0,Home,0
C048284,48,79973,5.0,725,239452,19.57,48,0,0.207,1,0.491,387673,0,Auto,0
C048285,30,24017,1.4,561,272584,12.42,24,0,0.471,1,0.756,488636,1,Auto,1
C048286,65,64590,5.9,780,237354,5.0,48,2,0.414,1,0.65,481285,0,Home,0
C048287,30,50149,8.1,643,453443,13.39,84,0,0.104,0,0.153,435982,0,Home,1
C048288,69,230596,13.7,741,482289,9.43,60,0,0.087,2,0.46,415012,0,Home,0
C048289,69,221972,6.7,802,278933,26.42,24,0,0.372,0,0.604,288915,0,Personal,0
C048290,48,204347,3.9,646,340663,13.51,60,0,0.586,1,0.432,265982,0,Personal,0
C048291,65,92945,12.9,710,361516,14.69,60,0,0.3,1,0.379,425896,0,Personal,0
C048292,65,244714,0.0,675,155936,12.54,60,0,0.131,3,0.334,246679,0,Medical,0
C048293,42,200542,9.2,713,108092,25.46,36,1,0.463,2,0.366,381608,0,Home,0
C048294,41,176895,1.6,699,78116,21.69,84,0,0.645,0,0.63,470940,0,Auto,0
C048295,38,150833,15.9,669,243680,14.16,84,3,0.223,1,0.529,398301,0,Home,0
C048296,32,42408,11.4,572,94469,7.88,72,1,0.58,0,0.721,411266,0,Medical,1
C048297,24,182915,6.2,557,135513,11.76,12,6,0.172,1,0.212,73877,1,Personal,1
C048298,60,134783,1.4,850,372658,23.37,12,3,0.342,1,0.189,115169,0,Business,1
C048299,41,65177,7.9,649,442471,8.73,84,4,0.217,1,0.668,305762,0,Medical,1
C048300,30,222312,4.3,685,436495,18.32,36,4,0.48,2,0.159,490341,1,Personal,1
C048301,40,190658,10.0,724,358024,26.2,84,0,0.281,0,0.325,389112,0,Personal,0
C048302,25,214232,1.9,667,37438,25.58,48,0,0.893,1,0.182,173885,0,Home,0
C048303,43,169533,14.0,652,235657,11.43,48,3,0.02,0,0.484,471726,1,Personal,1
C048304,37,204116,7.2,497,189344,12.79,60,1,0.456,0,0.456,442878,0,Business,1
C048305,46,158248,10.6,725,459232,25.44,36,1,0.673,3,0.461,160615,0,Personal,0
C048306,54,212178,6.5,694,306838,20.1,36,1,0.289,1,0.478,434406,0,Auto,0
C048307,28,210246,4.7,801,38095,18.23,60,5,0.638,3,0.632,289956,0,Auto,1
C048308,52,21936,7.6,754,263642,15.66,24,5,0.495,0,0.231,352245,0,Home,0
C048309,56,119981,7.1,793,323978,25.43,60,0,0.355,1,0.147,30775,0,Personal,1
C048310,38,135082,8.1,656,105584,17.36,84,1,0.445,3,0.345,94063,0,Home,0
C048311,25,134282,0.0,779,15897,9.81,36,1,0.02,2,0.591,90127,0,Auto,0
C048312,28,35201,14.2,774,62549,17.21,36,2,0.245,0,0.284,484742,0,Home,0
C048313,64,145161,11.0,603,366507,11.16,60,0,0.262,2,0.438,33370,0,Auto,0
C048314,62,141902,8.4,819,407565,13.5,24,1,0.141,0,0.427,275202,0,Home,0
C048315,36,217087,7.1,654,231112,18.18,24,2,0.636,4,0.337,261185,0,Personal,1
C048316,27,41849,10.9,702,200911,5.49,36,1,0.202,3,0.37,125502,1,Personal,1
C048317,45,106118,11.5,689,211415,21.44,72,0,0.302,0,0.486,492617,1,Personal,0
C048318,24,20443,1.8,723,308093,21.38,60,1,0.529,1,0.521,389257,0,Auto,0
C048319,34,20109,0.0,703,154951,5.0,84,1,0.359,1,0.748,18006,0,Personal,1
C048320,52,136012,7.4,734,150248,7.03,12,0,0.499,0,0.478,51936,0,Personal,0
C048321,25,51646,3.3,736,374870,8.86,60,0,0.138,0,0.419,29594,0,Auto,0
C048322,45,237417,16.6,834,165406,19.84,72,2,0.253,0,0.71,433976,0,Home,0
C048323,53,240540,8.4,700,328932,21.9,12,1,0.263,0,0.624,263259,0,Personal,0
C048324,56,153575,15.7,630,360618,13.81,72,1,0.302,0,0.715,211633,0,Business,0
C048325,39,57192,1.4,766,367629,22.19,48,1,0.203,1,0.104,10473,0,Personal,1
C048326,60,58137,8.6,627,344862,9.99,60,0,0.636,0,0.506,337107,0,Home,0
C048327,26,245213,11.0,759,209705,26.07,48,2,0.687,2,0.201,19499,0,Auto,1
C048328,40,215779,11.4,751,188473,5.48,84,4,0.106,1,0.367,433451,0,Personal,0
C048329,30,75622,10.7,819,38196,13.33,12,5,0.35,2,0.37,41389,0,Business,0
C048330,40,126437,9.8,712,36433,24.79,84,2,0.127,2,0.742,101015,1,Home,0
C048331,26,82888,0.7,590,402920,13.36,84,2,0.526,0,0.582,280437,1,Business,1
C048332,51,189648,4.1,605,192215,19.59,24,3,0.662,0,0.42,36109,0,Home,0
C048333,53,40201,4.9,641,317205,15.79,48,5,0.432,0,0.34,220004,0,Personal,1
C048334,30,231801,5.8,732,18398,12.15,24,4,0.243,5,0.616,460229,0,Home,1
C048335,33,239437,7.6,719,189572,25.74,48,1,0.258,0,0.213,401810,1,Home,0
C048336,29,110215,8.0,684,498205,17.92,84,2,0.427,1,0.524,148432,1,Personal,1
C048337,33,144320,0.0,743,364628,6.46,84,2,0.37,0,0.212,447294,0,Personal,0
C048338,61,125422,8.0,595,310850,11.96,12,2,0.348,2,0.218,9130,0,Home,1
C048339,21,210389,6.7,623,397040,20.27,60,0,0.665,1,0.594,128479,0,Personal,1
C048340,32,170667,8.6,682,362084,15.3,12,2,0.181,2,0.434,76965,0,Business,0
C048341,30,101828,8.2,722,358779,19.27,48,2,0.475,0,0.15,405281,0,Auto,0
C048342,67,29307,10.8,670,377808,6.08,72,1,0.455,1,0.341,31307,0,Personal,0
C048343,43,127071,3.2,645,279312,27.49,24,1,0.268,1,0.412,394059,1,Auto,0
C048344,28,94995,12.5,643,175143,18.05,24,0,0.267,3,0.426,308747,0,Personal,0
C048345,55,196338,12.7,661,325858,16.6,48,2,0.294,0,0.159,12101,0,Medical,0
C048346,60,105333,1.2,549,80416,9.09,12,0,0.193,2,0.398,202162,1,Personal,1
C048347,23,132859,8.7,803,344293,14.07,36,1,0.446,3,0.287,87230,0,Education,1
C048348,47,195004,10.8,675,86946,8.51,12,4,0.341,1,0.471,111913,0,Home,0
C048349,37,161920,14.9,739,162936,23.9,24,1,0.245,0,0.439,259237,0,Home,0
C048350,65,242929,5.8,715,95163,5.35,36,2,0.412,0,0.426,416624,0,Business,0
C048351,31,198297,8.1,734,461692,11.11,36,2,0.544,0,0.314,383657,0,Auto,1
C048352,68,158430,4.1,644,144413,13.27,84,3,0.086,1,0.667,465138,0,Home,1
C048353,65,75098,4.4,550,77403,10.21,12,0,0.363,3,0.488,348951,0,Business,0
C048354,30,96251,17.2,780,422439,6.87,60,3,0.033,1,0.535,85471,0,Auto,0
C048355,68,70059,5.9,717,329177,16.65,60,1,0.582,1,0.637,332710,0,Home,1
C048356,61,112401,19.7,670,353591,12.08,12,4,0.384,2,0.288,147384,0,Business,1
C048357,23,148760,0.0,620,431696,10.86,36,0,0.288,2,0.581,461278,0,Personal,1
C048358,28,228413,3.8,629,127749,13.58,12,2,0.239,1,0.463,247085,1,Auto,0
C048359,53,54370,5.7,704,166414,15.44,60,2,0.342,1,0.638,453971,0,Personal,1
C048360,49,206099,0.0,644,302618,9.75,60,5,0.216,2,0.394,401093,0,Auto,0
C048361,21,56909,4.5,687,262741,18.17,84,1,0.099,1,0.268,62295,0,Home,0
C048362,27,125270,12.5,598,40494,6.21,48,1,0.202,3,0.412,207489,0,Business,0
C048363,46,162131,0.6,663,121006,23.42,36,0,0.432,1,0.62,161377,0,Personal,0
C048364,47,58496,17.0,688,368475,7.4,60,0,0.262,4,0.551,187509,0,Education,1
C048365,46,157959,1.9,658,376999,14.06,60,2,0.853,1,0.19,235132,0,Auto,0
C048366,61,228959,9.5,586,237689,22.46,84,0,0.771,1,0.192,474658,0,Business,0
C048367,59,109726,6.1,548,128329,5.14,48,0,0.412,3,0.678,212542,0,Business,0
C048368,23,181632,5.8,644,261522,26.52,84,2,0.369,3,0.551,44924,0,Home,1
C048369,60,120528,7.3,749,224224,9.46,24,1,0.561,1,0.741,162891,0,Auto,1
C048370,63,176438,4.1,700,69766,16.79,72,1,0.317,3,0.717,313004,1,Education,0
C048371,67,185638,16.4,687,396233,14.58,72,0,0.459,1,0.65,32063,0,Home,1
C048372,65,94613,8.5,717,319040,19.06,60,2,0.406,0,0.222,82759,0,Business,1
C048373,32,158736,4.6,571,173220,24.36,84,0,0.241,1,0.422,186153,0,Auto,0
C048374,63,149409,4.0,640,383089,14.53,48,4,0.537,2,0.311,469401,0,Education,0
C048375,25,95324,0.0,692,251325,19.93,12,0,0.464,0,0.795,338925,0,Home,1
C048376,36,238913,8.9,638,420148,25.55,36,1,0.37,2,0.522,38572,0,Home,1
C048377,69,182781,10.9,584,322654,6.08,12,0,0.082,2,0.391,131773,0,Personal,0
C048378,26,182199,3.0,735,198053,24.28,60,3,0.455,1,0.534,407266,0,Education,0
C048379,54,185946,0.0,640,14846,13.85,36,0,0.273,1,0.42,236944,0,Personal,0
C048380,28,23030,16.5,577,320640,23.32,24,4,0.485,3,0.447,42145,0,Auto,1
C048381,68,34421,10.9,745,438908,20.49,72,0,0.665,0,0.711,224052,0,Business,0
C048382,46,109790,5.1,848,243800,15.51,12,3,0.275,1,0.278,395859,0,Personal,0
C048383,51,135737,1.2,724,413775,6.83,36,2,0.371,1,0.397,465187,1,Auto,0
C048384,38,173428,9.4,629,449218,27.8,60,2,0.352,0,0.635,160580,0,Personal,0
C048385,69,21625,8.6,678,331277,8.55,84,0,0.287,2,0.216,352993,0,Personal,1
C048386,39,104472,3.7,696,128236,15.52,12,2,0.203,2,0.219,141408,0,Personal,0
C048387,30,115431,4.2,691,398233,10.07,12,3,0.613,2,0.445,307452,0,Auto,0
C048388,27,176693,4.7,802,350512,23.17,12,4,0.291,1,0.264,130677,1,Personal,1
C048389,56,113626,7.8,716,373180,21.38,72,3,0.519,0,0.286,373067,0,Home,0
C048390,38,75899,9.7,685,105291,9.81,60,0,0.453,2,0.06,170384,0,Personal,0
C048391,24,246997,0.0,741,26172,10.91,24,5,0.262,0,0.679,402882,0,Auto,0
C048392,37,21758,9.7,723,31781,8.92,12,3,0.664,2,0.374,344386,0,Education,0
C048393,59,140252,0.0,823,48853,15.47,60,1,0.847,1,0.685,22967,0,Auto,0
C048394,55,208549,2.0,509,467844,23.76,36,1,0.237,1,0.107,382262,1,Business,1
C048395,30,106661,0.0,647,400258,8.74,12,3,0.273,2,0.396,488121,0,Personal,1
C048396,48,75330,0.0,693,224288,17.3,60,1,0.483,1,0.667,279719,1,Medical,1
C048397,46,149519,16.5,730,418813,24.93,72,1,0.556,2,0.392,18732,0,Personal,1
C048398,41,72705,0.0,710,247167,6.19,24,2,0.347,1,0.302,213286,0,Education,0
C048399,25,197843,13.6,813,406233,25.82,84,2,0.564,0,0.399,217292,0,Personal,0
C048400,57,60998,2.8,653,253684,19.9,12,0,0.215,3,0.309,73570,0,Personal,0
C048401,64,194190,8.4,739,190817,14.92,48,0,0.166,1,0.914,430810,0,Personal,0
C048402,52,108441,4.2,606,375597,24.51,72,2,0.36,1,0.446,302624,0,Business,0
C048403,53,212820,9.9,593,254778,6.69,24,4,0.264,0,0.402,360692,0,Personal,1
C048404,63,46458,2.0,772,62842,26.99,60,1,0.25,1,0.712,253151,1,Business,1
C048405,37,142210,1.6,681,147364,26.58,48,1,0.62,1,0.214,116225,0,Personal,1
C048406,62,226896,14.8,761,242210,16.06,36,2,0.331,2,0.456,257883,0,Personal,0
C048407,67,140278,7.3,596,475275,8.2,24,2,0.26,1,0.671,383193,0,Home,1
C048408,34,173337,5.7,720,159594,11.67,36,4,0.382,2,0.575,58564,0,Education,0
C048409,27,170665,7.5,694,290046,23.76,12,1,0.02,0,0.44,40169,0,Home,1
C048410,67,60643,13.8,582,130345,12.22,48,1,0.376,3,0.435,202502,0,Auto,1
C048411,69,239074,7.5,638,248947,22.58,48,0,0.212,0,0.759,62343,0,Personal,1
C048412,35,20795,3.3,658,164887,17.18,48,0,0.452,4,0.336,296414,0,Home,1
C048413,38,152116,8.7,708,319235,21.53,72,0,0.636,1,0.635,119797,0,Personal,0
C048414,29,204123,9.6,587,206271,15.63,72,0,0.02,1,0.684,422273,0,Medical,0
C048415,68,157574,0.2,586,371681,26.97,72,1,0.436,1,0.45,214010,0,Home,1
C048416,36,201173,11.4,734,307202,14.4,24,4,0.343,1,0.482,393585,0,Medical,1
C048417,52,109961,9.9,590,466328,26.11,48,0,0.63,3,0.52,210894,0,Personal,1
C048418,61,45161,4.0,622,431448,21.46,60,0,0.028,0,0.421,123942,1,Business,0
C048419,21,26483,16.4,689,48707,15.67,36,0,0.031,0,0.586,495724,0,Education,0
C048420,49,236629,5.3,588,241035,22.4,48,1,0.396,1,0.425,49333,0,Auto,0
C048421,59,38217,11.4,653,387695,18.76,84,1,0.227,0,0.656,39755,0,Education,1
C048422,46,44692,11.6,651,115101,9.84,48,1,0.514,2,0.438,180991,0,Auto,1
C048423,30,238546,9.8,683,359887,11.29,72,2,0.55,1,0.328,458395,0,Home,0
C048424,41,187110,12.1,591,306078,13.06,60,2,0.142,0,0.951,235815,0,Business,1
C048425,48,179170,2.9,803,347388,14.75,24,1,0.491,1,0.129,461350,1,Home,0
C048426,21,131038,1.2,660,343913,12.78,24,2,0.399,1,0.48,134461,1,Home,0
C048427,48,153140,0.9,740,295634,26.48,72,2,0.717,0,0.519,167500,0,Home,1
C048428,63,166241,0.0,641,247664,20.81,60,3,0.501,1,0.083,3662,0,Auto,1
C048429,54,19453,6.4,772,119455,17.32,24,2,0.391,0,0.243,140588,0,Business,0
C048430,33,75600,16.9,772,137462,26.86,48,2,0.234,0,0.338,335686,0,Education,0
C048431,44,157610,1.4,775,201311,8.96,24,2,0.509,0,0.49,471598,0,Business,1
C048432,29,88571,5.2,588,496704,20.09,84,0,0.355,1,0.322,174846,0,Education,1
C048433,27,104934,3.8,636,121973,16.18,24,2,0.123,0,0.544,155522,0,Home,0
C048434,52,43637,14.4,630,162663,25.42,24,1,0.463,0,0.535,55299,0,Home,1
C048435,30,159923,11.1,680,325600,21.15,12,1,0.326,0,0.519,267013,0,Business,0
C048436,56,246913,3.1,614,188768,21.48,84,1,0.341,1,0.73,495282,0,Home,1
C048437,38,54853,7.1,676,60110,16.56,84,1,0.684,0,0.373,344923,0,Home,0
C048438,65,84151,6.7,657,315735,19.23,48,0,0.242,0,0.337,117808,0,Auto,0
C048439,60,137145,4.9,600,330120,9.36,48,2,0.142,1,0.295,29931,0,Business,0
C048440,68,91357,10.3,675,118657,26.1,48,1,0.354,1,0.42,11876,0,Education,0
C048441,52,76682,7.1,798,347404,7.49,24,0,0.522,3,0.192,450868,0,Auto,1
C048442,66,119693,0.0,721,481101,20.91,48,0,0.107,0,0.353,225525,0,Auto,1
C048443,21,178284,2.6,638,358238,19.18,72,0,0.109,1,0.383,59300,0,Personal,0
C048444,60,148564,6.2,647,229421,6.17,48,0,0.663,1,0.263,41885,0,Auto,1
C048445,46,100970,6.0,798,276259,27.71,72,0,0.061,0,0.752,15665,0,Education,0
C048446,47,82936,8.6,713,470416,8.95,60,1,0.422,0,0.271,65407,0,Medical,0
C048447,48,137687,14.1,568,372091,18.94,48,4,0.546,0,0.876,49724,0,Education,1
C048448,21,244154,11.7,671,153029,6.78,24,1,0.309,0,0.384,255947,0,Education,0
C048449,51,170208,9.8,665,240562,14.72,12,5,0.352,0,0.472,333465,0,Home,0
C048450,35,105558,10.1,742,342939,25.22,24,0,0.231,0,0.739,137876,0,Personal,0
C048451,37,60441,10.7,766,148731,5.1,48,0,0.5,1,0.329,17844,0,Personal,0
C048452,48,108272,12.3,793,468748,12.9,36,0,0.586,1,0.614,166519,1,Medical,0
C048453,59,164291,5.4,797,346945,11.57,84,2,0.683,1,0.544,98317,0,Personal,1
C048454,47,235758,3.3,660,360867,7.93,36,2,0.474,0,0.47,434113,0,Auto,0
C048455,43,185066,9.9,768,342224,11.86,60,5,0.422,1,0.355,144069,0,Personal,0
C048456,45,124270,12.0,746,294768,7.57,36,2,0.317,2,0.737,43891,0,Auto,0
C048457,47,118363,7.0,718,278388,11.96,84,2,0.372,3,0.441,374324,0,Education,1
C048458,68,66272,11.8,722,106564,11.43,84,2,0.075,4,0.782,4799,1,Home,1
C048459,61,209861,0.0,747,158136,23.62,48,2,0.186,0,0.82,484773,0,Home,1
C048460,44,124672,6.7,693,451263,6.81,48,1,0.352,1,0.232,301078,1,Auto,0
C048461,54,147877,1.6,651,470843,12.6,36,0,0.438,1,0.227,463208,0,Personal,0
C048462,29,162955,3.9,733,62064,16.56,72,0,0.174,0,0.275,199007,0,Personal,0
C048463,31,203134,10.2,726,397874,15.39,36,2,0.889,2,0.071,322246,0,Education,1
C048464,69,169403,0.0,604,347747,17.35,48,0,0.95,0,0.612,396828,0,Home,0
C048465,64,221635,0.0,679,349651,8.16,60,1,0.59,0,0.576,219273,1,Home,1
C048466,61,67036,7.9,633,185827,13.63,36,1,0.34,1,0.466,214458,0,Home,0
C048467,27,156419,10.9,706,321820,11.85,72,1,0.493,1,0.683,341293,0,Medical,0
C048468,62,36165,13.3,566,271157,18.96,24,2,0.666,0,0.597,469471,0,Home,1
C048469,39,165052,10.2,719,290466,15.04,84,0,0.191,0,0.322,77307,0,Home,0
C048470,49,183603,3.0,653,436372,20.03,60,0,0.527,1,0.505,323348,0,Auto,1
C048471,53,92215,4.5,675,182792,25.88,60,2,0.357,1,0.664,60834,1,Auto,1
C048472,49,48757,5.9,794,292813,21.36,48,0,0.086,1,0.177,375642,0,Home,0
C048473,21,61997,0.0,608,10193,15.48,48,2,0.156,0,0.236,227546,1,Home,0
C048474,61,77707,10.1,668,92489,9.48,60,1,0.194,2,0.733,120470,0,Auto,0
C048475,67,46421,0.0,688,360297,26.85,12,0,0.076,1,0.113,364069,0,Medical,0
C048476,56,119651,6.2,645,460275,20.25,48,1,0.498,0,0.708,83568,0,Personal,1
C048477,32,245149,5.4,556,362877,12.25,24,1,0.408,2,0.511,418293,1,Home,1
C048478,64,61421,0.0,801,256710,18.62,72,1,0.303,3,0.276,363712,0,Education,1
C048479,65,243242,7.6,721,283418,10.37,60,4,0.174,1,0.536,19694,1,Medical,1
C048480,51,146261,15.0,678,99205,12.45,12,1,0.378,0,0.206,306802,0,Personal,0
C048481,62,114722,9.9,630,463550,17.77,84,0,0.223,0,0.794,254129,1,Personal,1
C048482,65,82589,11.2,651,352431,10.55,60,0,0.262,1,0.456,163322,0,Home,1
C048483,50,102117,5.0,766,419581,20.27,36,2,0.439,0,0.386,464961,0,Business,1
C048484,41,191591,7.6,583,8879,5.99,24,1,0.635,2,0.588,472072,0,Personal,0
C048485,37,121653,12.9,646,126965,7.67,12,3,0.189,2,0.664,16640,0,Medical,1
C048486,44,184143,2.9,665,183811,5.39,60,1,0.372,0,0.443,204096,0,Business,0
C048487,29,68509,13.9,619,143858,8.41,60,0,0.02,0,0.315,376354,0,Home,0
C048488,62,123394,4.5,614,125201,15.07,72,3,0.216,0,0.651,33347,0,Education,1
C048489,61,100181,14.9,840,448990,20.56,72,1,0.568,0,0.658,225087,0,Home,0
C048490,62,232257,11.6,699,326899,20.45,12,2,0.95,1,0.316,147159,1,Education,1
C048491,61,143428,6.8,660,261254,12.79,60,0,0.227,2,0.51,497682,1,Personal,1
C048492,21,46249,3.9,663,233519,9.8,84,1,0.656,0,0.221,451276,0,Auto,0
C048493,26,187889,4.1,761,352791,7.03,36,2,0.693,3,0.52,369613,0,Auto,0
C048494,47,239522,9.1,670,301423,24.44,24,2,0.469,1,0.136,2851,0,Education,0
C048495,35,49475,4.1,557,117249,27.99,84,1,0.222,1,0.683,460871,0,Personal,1
C048496,37,38822,4.6,503,215369,17.22,12,0,0.684,0,0.591,439197,0,Education,1
C048497,33,204059,0.9,759,202198,13.04,84,2,0.087,3,0.475,202077,0,Personal,1
C048498,51,142349,6.1,681,377663,17.02,72,1,0.544,1,0.38,493421,0,Personal,1
C048499,38,26178,4.7,677,179824,10.31,36,0,0.577,2,0.338,139472,1,Education,1
C048500,65,129572,10.6,738,125739,8.13,72,0,0.241,1,0.385,263877,0,Business,0
C048501,24,185693,10.3,625,451847,12.38,72,1,0.739,1,0.488,182995,0,Auto,1
C048502,22,128002,6.6,725,266784,22.48,24,1,0.393,1,0.57,247435,0,Auto,0
C048503,64,101145,10.2,650,68495,20.98,24,1,0.568,1,0.278,59107,0,Auto,0
C048504,31,40299,12.6,659,417704,14.07,48,0,0.44,1,0.484,72355,0,Personal,1
C048505,29,119707,0.6,593,168893,5.49,12,2,0.537,1,0.583,182041,0,Home,1
C048506,26,198256,7.8,739,105607,14.34,84,1,0.46,0,0.126,58474,1,Personal,1
C048507,38,31917,0.0,760,184547,9.12,48,2,0.573,1,0.763,454687,1,Personal,0
C048508,63,177940,1.8,647,20978,19.77,72,2,0.506,3,0.563,216701,0,Auto,1
C048509,44,73762,0.1,649,461679,23.94,12,1,0.145,1,0.153,267605,0,Home,0
C048510,23,219856,3.9,693,195635,11.42,48,2,0.603,2,0.504,136702,0,Auto,0
C048511,46,52641,4.2,687,212317,14.08,60,2,0.332,1,0.877,158243,0,Personal,0
C048512,24,39042,9.9,523,250071,23.6,48,0,0.251,2,0.449,408149,0,Education,1
C048513,37,198988,16.1,729,354736,23.25,36,2,0.591,1,0.578,475663,0,Business,0
C048514,53,81359,10.4,694,411469,17.08,24,0,0.329,2,0.214,80804,0,Home,1
C048515,66,43112,9.6,578,256442,7.38,12,2,0.244,2,0.511,369025,0,Auto,1
C048516,32,77969,11.7,758,53053,13.19,72,1,0.345,0,0.681,440321,1,Medical,1
C048517,44,246698,11.2,741,438698,25.31,24,1,0.297,5,0.488,379417,0,Personal,1
C048518,59,153290,20.4,673,481170,26.3,60,0,0.275,0,0.559,438672,0,Home,0
C048519,63,161182,3.5,646,387247,13.66,24,2,0.503,0,0.646,391528,0,Education,1
C048520,62,47013,3.4,741,307146,8.1,84,1,0.289,1,0.59,431099,1,Education,1
C048521,60,171133,15.0,635,265555,20.61,24,2,0.138,2,0.234,371375,0,Auto,1
C048522,61,155947,10.1,794,14615,10.05,48,1,0.297,1,0.237,239554,0,Business,0
C048523,40,44952,1.6,702,403294,11.47,48,1,0.542,0,0.873,297519,1,Personal,1
C048524,38,151188,6.1,716,145873,7.67,60,0,0.514,0,0.606,27212,0,Education,0
C048525,48,134795,6.8,644,164942,16.06,12,3,0.22,3,0.294,432297,0,Auto,1
C048526,58,37954,2.4,687,48593,7.44,72,4,0.519,0,0.815,394267,0,Auto,1
C048527,40,87651,13.8,756,323579,23.07,24,1,0.531,1,0.775,329615,0,Auto,0
C048528,62,189389,1.3,578,448700,25.42,72,0,0.303,2,0.072,146727,0,Education,1
C048529,45,133997,8.0,639,91768,14.63,24,2,0.641,0,0.365,203839,0,Education,1
C048530,59,208144,8.0,669,402825,11.92,12,1,0.02,0,0.352,269698,0,Home,1
C048531,36,164162,0.5,628,73276,6.75,36,2,0.439,0,0.525,85110,0,Education,0
C048532,46,216169,9.8,650,107825,7.78,60,3,0.554,0,0.479,345077,0,Personal,0
C048533,21,185928,13.2,768,332304,12.47,12,3,0.456,3,0.196,235934,0,Home,1
C048534,21,186031,12.2,721,51102,13.62,36,2,0.283,1,0.564,52313,0,Home,0
C048535,26,52004,9.5,594,183623,15.46,24,2,0.216,2,0.434,69092,1,Education,1
C048536,53,189758,16.6,680,200983,25.7,36,3,0.237,4,0.474,201886,0,Home,1
C048537,21,85389,0.0,692,55887,16.71,84,1,0.239,0,0.661,198470,0,Personal,0
C048538,39,51012,2.9,613,175022,24.87,24,0,0.25,2,0.234,223367,0,Business,0
C048539,25,75509,1.3,570,337772,13.69,36,1,0.415,1,0.851,207902,0,Medical,1
C048540,64,124807,7.6,742,31577,9.63,84,3,0.522,2,0.689,18294,0,Medical,1
C048541,29,65652,0.0,585,270152,17.19,48,1,0.321,1,0.17,146702,0,Home,0
C048542,56,54817,5.5,677,137240,13.62,72,1,0.383,0,0.711,142777,0,Personal,0
C048543,30,28139,3.7,776,97344,12.96,60,3,0.229,2,0.422,85343,0,Medical,1
C048544,52,223806,6.6,749,293883,17.74,84,2,0.547,1,0.687,152936,0,Home,1
C048545,28,108825,6.8,680,498237,24.53,84,0,0.564,2,0.277,366119,1,Personal,1
C048546,24,182063,7.4,746,167940,13.27,84,5,0.669,3,0.314,65722,0,Personal,0
C048547,34,223120,17.4,718,99582,17.99,72,1,0.102,2,0.644,15248,0,Education,0
C048548,64,165009,9.1,728,383974,8.68,36,1,0.388,0,0.719,270921,0,Personal,0
C048549,64,76372,8.6,557,179303,9.76,12,1,0.329,3,0.402,475183,0,Business,1
C048550,30,209467,8.9,701,454609,22.59,48,2,0.444,1,0.105,103962,0,Auto,0
C048551,47,249336,5.7,591,370032,19.18,72,0,0.194,1,0.4,302745,0,Auto,1
C048552,29,100522,16.0,671,51658,7.98,24,0,0.285,5,0.515,104875,0,Medical,1
C048553,28,198337,11.8,763,492634,16.72,48,1,0.545,2,0.649,391436,0,Home,1
C048554,62,176432,9.7,638,328653,24.63,36,4,0.414,1,0.826,454027,1,Medical,1
C048555,27,73021,16.1,650,172406,26.82,12,2,0.53,1,0.401,225895,0,Home,1
C048556,52,141754,4.1,662,96795,6.88,72,2,0.487,2,0.546,340090,0,Medical,1
C048557,26,190433,7.8,623,425049,23.69,84,3,0.797,2,0.51,278780,0,Education,1
C048558,47,109447,10.9,696,157479,18.64,60,1,0.203,0,0.231,22021,0,Education,0
C048559,23,88670,2.6,659,395082,26.53,36,2,0.287,0,0.216,382894,0,Home,0
C048560,66,64753,8.8,570,174340,20.76,48,2,0.261,2,0.474,397002,0,Home,0
C048561,38,208074,4.2,564,385582,14.78,60,2,0.331,2,0.5,298787,0,Auto,1
C048562,34,189685,2.1,660,150874,21.93,24,1,0.297,1,0.054,375710,0,Business,0
C048563,36,49285,8.9,698,80481,12.07,72,2,0.02,1,0.259,94745,0,Personal,0
C048564,49,238178,5.0,716,318825,19.2,12,0,0.534,2,0.535,143074,1,Home,1
